date,value
2022-12-21,1697.23
2022-12-20,1697.23
2022-12-19,1697.23
2022-12-18,1697.23
2022-12-17,1697.23
2022-12-16,1697.23
2022-12-15,1659.231
2022-12-14,1659.231
2022-12-13,1659.231
2022-12-12,1659.231
2022-12-11,1659.231
2022-12-10,1659.231
2022-12-09,1659.231
2022-12-08,1659.231
2022-12-07,1659.231
2022-12-06,1659.231
2022-12-05,1659.231
2022-12-04,1659.231
2022-12-03,1659.231
2022-12-02,1659.231
2022-12-01,1659.231
2022-11-30,1659.231
2022-11-29,1656.231
2022-11-28,1656.231
2022-11-27,1656.231
2022-11-26,1656.231
2022-11-25,1656.231
2022-11-24,1656.231
2022-11-23,1656.231
2022-11-22,1656.231
2022-11-21,1656.231
2022-11-20,1656.231
2022-11-19,1656.231
2022-11-18,1656.231
2022-11-17,1656.231
2022-11-16,1656.231
2022-11-15,1656.231
2022-11-14,1656.231
2022-11-13,1656.231
2022-11-12,1656.231
2022-11-11,1656.231
2022-11-10,1656.231
2022-11-09,1656.231
2022-11-08,1656.231
2022-11-07,1656.231
2022-11-06,1656.231
2022-11-05,1656.231
2022-11-04,1656.231
2022-11-03,1656.231
2022-11-02,1656.231
2022-11-01,1656.231
2022-10-31,1656.231
2022-10-30,1656.231
2022-10-29,1656.231
2022-10-28,1656.231
2022-10-27,1656.231
2022-10-26,1656.231
2022-10-25,1656.231
2022-10-24,1656.231
2022-10-23,1656.231
2022-10-22,1656.231
2022-10-21,1656.231
2022-10-20,1656.231
2022-10-19,1656.231
2022-10-18,1656.231
2022-10-17,1656.231
2022-10-16,1656.231
2022-10-15,1656.231
2022-10-14,1656.231
2022-10-13,1656.231
2022-10-12,1656.231
2022-10-11,1656.231
2022-10-10,1665.231
2022-10-09,1665.231
2022-10-08,1665.231
2022-10-07,1665.231
2022-10-06,1665.231
2022-10-05,1665.231
2022-10-04,1665.231
2022-10-03,1665.231
2022-10-02,1665.231
2022-10-01,1665.231
2022-09-30,1665.231
2022-09-29,1665.231
2022-09-28,1665.231
2022-09-27,1665.231
2022-09-26,1665.231
2022-09-25,1665.231
2022-09-24,1665.231
2022-09-23,1665.231
2022-09-22,1665.231
2022-09-21,1665.231
2022-09-20,1665.231
2022-09-19,1665.231
2022-09-18,1665.231
2022-09-17,1665.231
2022-09-16,1665.231
2022-09-15,1665.231
2022-09-14,1636.286
2022-09-13,1665.231
2022-09-12,1665.231
2022-09-11,1665.231
2022-09-10,1665.231
2022-09-09,1665.231
2022-09-08,1610.734
2022-09-07,1665.231
2022-09-06,1528.414
2022-09-05,1665.231
2022-09-04,1665.231
2022-09-03,1665.231
2022-09-02,1665.231
2022-09-01,1665.231
2022-08-31,1665.231
2022-08-30,1547.526
2022-08-29,1665.231
2022-08-28,1546.547
2022-08-27,1665.231
2022-08-26,1665.231
2022-08-25,1665.231
2022-08-24,1665.231
2022-08-23,1665.231
2022-08-22,1665.231
2022-08-21,1665.231
2022-08-20,1665.231
2022-08-19,1665.231
2022-08-18,1665.231
2022-08-17,1665.231
2022-08-16,1483.404
2022-08-15,1665.231
2022-08-14,1665.231
2022-08-13,1665.231
2022-08-12,1665.231
2022-08-11,1665.231
2022-08-10,1665.231
2022-08-09,1665.231
2022-08-08,1665.231
2022-08-07,826.385
2022-08-06,1665.231
2022-08-05,1665.231
2022-08-04,1665.231
2022-08-03,1665.231
2022-08-02,1665.231
2022-08-01,1665.231
2022-07-31,1665.231
2022-07-30,1665.231
2022-07-29,1665.231
2022-07-28,1665.231
2022-07-27,1665.231
2022-07-26,1596.884
2022-07-25,1665.231
2022-07-24,1665.231
2022-07-23,1665.231
2022-07-22,1665.231
2022-07-21,1665.231
2022-07-20,1488.339
2022-07-19,1665.231
2022-07-18,1522.932
2022-07-17,1665.231
2022-07-16,1665.231
2022-07-15,1665.231
2022-07-14,1665.231
2022-07-13,1665.231
2022-07-12,1595.715
2022-07-11,1665.231
2022-07-10,1665.231
2022-07-09,1411.988
2022-07-08,1665.231
2022-07-07,1665.231
2022-07-06,1665.231
2022-07-05,1665.231
2022-07-04,1665.231
2022-07-03,1665.231
2022-07-02,1665.231
2022-07-01,1665.231
2022-06-30,1622.012
2022-06-29,1665.231
2022-06-28,1665.231
2022-06-27,1665.231
2022-06-26,1665.231
2022-06-25,1665.231
2022-06-24,1665.231
2022-06-23,1665.231
2022-06-22,1665.231
2022-06-21,1665.231
2022-06-20,1665.231
2022-06-19,1665.231
2022-06-18,1665.231
2022-06-17,1665.231
2022-06-16,1665.231
2022-06-15,1665.231
2022-06-14,1665.231
2022-06-13,1665.231
2022-06-12,1530.245
2022-06-11,1665.231
2022-06-10,1665.231
2022-06-09,1665.231
2022-06-08,1665.231
2022-06-07,1665.231
2022-06-06,1665.231
2022-06-05,1665.231
2022-06-04,1665.231
2022-06-03,1665.231
2022-06-02,1665.231
2022-06-01,1665.231
2022-05-31,1665.231
2022-05-30,1665.231
2022-05-29,1665.231
2022-05-28,1665.231
2022-05-27,1665.231
2022-05-26,1665.231
2022-05-25,1665.231
2022-05-24,1665.231
2022-05-23,1579.403
2022-05-22,1670.231
2022-05-21,1670.231
2022-05-20,1670.231
2022-05-19,1670.231
2022-05-18,1670.231
2022-05-17,1670.231
2022-05-16,1670.231
2022-05-15,1670.231
2022-05-14,1670.231
2022-05-13,1670.231
2022-05-12,1670.231
2022-05-11,1670.231
2022-05-10,1670.231
2022-05-09,1670.231
2022-05-08,1670.231
2022-05-07,1670.231
2022-05-06,1670.231
2022-05-05,1670.231
2022-05-04,1670.231
2022-05-03,1670.231
2022-05-02,1670.231
2022-05-01,1670.231
2022-04-30,1670.231
2022-04-29,1670.231
2022-04-28,1670.231
2022-04-27,1670.231
2022-04-26,1670.231
2022-04-25,1670.231
2022-04-24,1670.231
2022-04-23,1670.231
2022-04-22,1670.231
2022-04-21,1670.231
2022-04-20,1670.231
2022-04-19,1670.231
2022-04-18,1670.231
2022-04-17,1670.231
2022-04-16,1670.231
2022-04-15,1670.231
2022-04-14,1670.231
2022-04-13,1670.231
2022-04-12,1670.231
2022-04-11,1670.231
2022-04-10,1670.231
2022-04-09,1670.231
2022-04-08,1670.231
2022-04-07,1670.231
2022-04-06,1670.231
2022-04-05,1670.231
2022-04-04,1670.231
2022-04-03,1739.825
2022-04-02,1670.231
2022-04-01,1670.231
2022-03-31,1600.637
2022-03-30,1670.231
2022-03-29,1670.231
2022-03-28,1670.231
2022-03-27,1670.231
2022-03-26,1670.231
2022-03-25,1670.231
2022-03-24,1670.231
2022-03-23,1670.231
2022-03-22,1670.231
2022-03-21,1670.231
2022-03-20,1670.231
2022-03-19,1670.231
2022-03-18,1670.231
2022-03-17,1670.231
2022-03-16,1670.231
2022-03-15,1670.231
2022-03-14,1670.231
2022-03-13,1670.231
2022-03-12,1670.231
2022-03-11,1670.231
2022-03-10,1670.231
2022-03-09,1670.231
2022-03-08,1670.231
2022-03-07,1670.231
2022-03-06,1536.331
2022-03-05,1670.231
2022-03-04,1670.231
2022-03-03,1670.231
2022-03-02,1670.231
2022-03-01,1670.231
2022-02-28,1670.231
2022-02-27,1670.231
2022-02-26,1670.231
2022-02-25,1670.231
2022-02-24,1670.231
2022-02-23,1670.231
2022-02-22,1670.231
2022-02-21,1670.231
2022-02-20,1670.231
2022-02-19,1670.231
2022-02-18,1670.231
2022-02-17,1670.231
2022-02-16,1670.231
2022-02-15,1670.231
2022-02-14,1670.231
2022-02-13,1670.231
2022-02-12,1670.231
2022-02-11,1670.231
2022-02-10,1670.231
2022-02-09,1670.231
2022-02-08,1670.231
2022-02-07,1670.231
2022-02-06,1670.231
2022-02-05,1670.231
2022-02-04,1670.231
2022-02-03,1670.231
2022-02-02,1670.231
2022-02-01,1670.231
2022-01-31,1670.231
2022-01-30,1670.231
2022-01-29,1670.231
2022-01-28,1670.231
2022-01-27,1670.231
2022-01-26,1670.231
2022-01-25,1670.231
2022-01-24,1670.231
2022-01-23,1670.231
2022-01-22,1670.231
2022-01-21,1670.231
2022-01-20,1670.231
2022-01-19,1670.231
2022-01-18,1670.231
2022-01-17,1670.231
2022-01-16,1670.231
2022-01-15,1670.231
2022-01-14,1670.231
2022-01-13,1670.231
2022-01-12,1670.231
2022-01-11,1670.231
2022-01-10,1670.231
2022-01-09,1670.231
2022-01-08,1670.231
2022-01-07,1670.231
2022-01-06,1670.231
2022-01-05,1670.231
2022-01-04,1670.231
2022-01-03,1670.231
2022-01-02,1670.231
2022-01-01,1670.231
2021-12-31,1670.231
2021-12-30,1670.231
2021-12-29,1670.231
2021-12-28,1670.231
2021-12-27,1670.231
2021-12-26,1670.231
2021-12-25,1670.231
2021-12-24,1670.231
2021-12-23,1670.231
2021-12-22,1670.231
2021-12-21,1670.231
2021-12-20,1670.231
2021-12-19,1670.231
2021-12-18,1670.231
2021-12-17,1670.231
2021-12-16,1670.231
2021-12-15,1670.231
2021-12-14,1670.231
2021-12-13,1670.231
2021-12-12,1670.231
2021-12-11,1670.231
2021-12-10,1670.231
2021-12-09,1670.231
2021-12-08,1670.231
2021-12-07,1670.231
2021-12-06,1670.231
2021-12-05,1670.231
2021-12-04,1670.231
2021-12-03,1670.231
2021-12-02,1670.231
2021-12-01,1670.231
2021-11-30,1670.231
2021-11-29,1670.231
2021-11-28,1670.231
2021-11-27,1670.231
2021-11-26,1670.231
2021-11-25,1670.231
2021-11-24,1670.231
2021-11-23,1670.231
2021-11-22,1670.231
2021-11-21,1670.231
2021-11-20,1670.231
2021-11-19,1670.231
2021-11-18,1670.231
2021-11-17,1670.231
2021-11-16,1670.231
2021-11-15,1670.231
2021-11-14,1670.231
2021-11-13,1670.231
2021-11-12,1670.231
2021-11-11,1670.231
2021-11-10,1670.231
2021-11-09,1670.231
2021-11-08,1670.231
2021-11-07,1670.231
2021-11-06,1670.231
2021-11-05,1670.231
2021-11-04,1670.231
2021-11-03,1670.231
2021-11-02,1670.231
2021-11-01,1670.231
2021-10-31,1670.231
2021-10-30,1670.231
2021-10-29,1670.231
2021-10-28,1670.231
2021-10-27,1670.231
2021-10-26,1670.231
2021-10-25,1670.231
2021-10-24,1670.231
2021-10-23,1670.231
2021-10-22,1670.231
2021-10-21,1670.231
2021-10-20,1670.231
2021-10-19,1670.231
2021-10-18,1670.231
2021-10-17,1670.231
2021-10-16,1670.231
2021-10-15,1670.231
2021-10-14,1670.231
2021-10-13,1670.231
2021-10-12,1670.231
2021-10-11,1670.231
2021-10-10,1670.231
2021-10-09,1670.231
2021-10-08,1670.231
2021-10-07,1670.231
2021-10-06,1670.231
2021-10-05,1670.231
2021-10-04,1670.231
2021-10-03,1670.231
2021-10-02,1670.231
2021-10-01,1670.231
2021-09-30,1670.231
2021-09-29,1670.231
2021-09-28,1670.231
2021-09-27,1670.231
2021-09-26,1670.231
2021-09-25,1670.231
2021-09-24,1670.231
2021-09-23,1670.231
2021-09-22,1670.231
2021-09-21,1670.231
2021-09-20,1670.231
2021-09-19,1670.231
2021-09-18,1670.231
2021-09-17,1670.231
2021-09-16,1670.231
2021-09-15,1670.231
2021-09-14,1670.231
2021-09-13,1670.231
2021-09-12,1670.231
2021-09-11,1670.231
2021-09-10,1670.231
2021-09-09,1670.231
2021-09-08,1670.231
2021-09-07,1670.231
2021-09-06,1670.231
2021-09-05,1670.231
2021-09-04,1670.231
2021-09-03,1670.231
2021-09-02,1670.231
2021-09-01,1670.231
2021-08-31,1670.231
2021-08-30,1670.231
2021-08-29,1670.231
2021-08-28,1670.231
2021-08-27,1670.231
2021-08-26,1670.231
2021-08-25,1670.231
2021-08-24,1670.231
2021-08-23,1670.231
2021-08-22,1670.231
2021-08-21,1670.231
2021-08-20,1670.231
2021-08-19,1670.231
2021-08-18,1670.231
2021-08-17,1670.231
2021-08-16,1670.231
2021-08-15,1670.231
2021-08-14,1670.231
2021-08-13,1616.174
2021-08-12,1669.231
2021-08-11,1669.231
2021-08-10,1669.231
2021-08-09,1669.231
2021-08-08,1669.231
2021-08-07,1669.231
2021-08-06,1669.231
2021-08-05,1669.231
2021-08-04,1669.231
2021-08-03,1669.231
2021-08-02,1669.231
2021-08-01,1669.231
2021-07-31,1669.231
2021-07-30,1669.231
2021-07-29,1669.231
2021-07-28,1669.231
2021-07-27,1669.231
2021-07-26,1669.231
2021-07-25,1601.83
2021-07-24,1669.231
2021-07-23,1669.231
2021-07-22,1669.231
2021-07-21,1669.231
2021-07-20,1669.231
2021-07-19,1669.231
2021-07-18,1669.231
2021-07-17,1669.231
2021-07-16,1669.231
2021-07-15,1669.231
2021-07-14,1669.231
2021-07-13,1669.231
2021-07-12,1669.231
2021-07-11,1669.231
2021-07-10,1669.231
2021-07-09,1669.231
2021-07-08,1669.231
2021-07-07,1669.231
2021-07-06,1669.231
2021-07-05,1669.231
2021-07-04,1669.231
2021-07-03,1669.231
2021-07-02,1669.231
2021-07-01,1669.231
2021-06-30,1669.231
2021-06-29,1669.231
2021-06-28,1669.231
2021-06-27,1669.231
2021-06-26,1669.231
2021-06-25,1669.231
2021-06-24,1669.231
2021-06-23,1669.231
2021-06-22,1669.231
2021-06-21,1669.231
2021-06-20,1669.231
2021-06-19,1669.231
2021-06-18,1669.231
2021-06-17,1669.231
2021-06-16,1669.231
2021-06-15,1669.231
2021-06-14,1669.231
2021-06-13,1669.231
2021-06-12,1669.231
2021-06-11,1669.231
2021-06-10,1669.231
2021-06-09,1669.231
2021-06-08,1669.231
2021-06-07,1669.231
2021-06-06,1669.231
2021-06-05,1669.231
2021-06-04,1669.231
2021-06-03,1669.231
2021-06-02,1669.231
2021-06-01,1669.231
2021-05-31,1669.231
2021-05-30,1669.231
2021-05-29,1669.231
2021-05-28,1669.231
2021-05-27,1669.231
2021-05-26,1669.231
2021-05-25,1669.231
2021-05-24,1669.231
2021-05-23,1674.231
2021-05-22,1674.231
2021-05-21,1674.231
2021-05-20,1547.238
2021-05-19,1674.231
2021-05-18,1613.919
2021-05-17,1587.875
2021-05-16,1674.231
2021-05-15,1674.231
2021-05-14,1674.231
2021-05-13,1674.231
2021-05-12,1674.231
2021-05-11,1674.231
2021-05-10,1674.231
2021-05-09,1658.231
2021-05-08,1658.231
2021-05-07,1674.25
2021-05-06,1658.231
2021-05-05,1658.231
2021-05-04,1658.231
2021-05-03,1658.231
2021-05-02,1658.231
2021-05-01,1658.231
2021-04-30,1658.231
2021-04-29,1658.231
2021-04-28,1658.231
2021-04-27,1658.231
2021-04-26,1674.231
2021-04-25,1658.231
2021-04-24,1658.231
2021-04-23,1658.231
2021-04-22,1634.614
2021-04-21,1658.231
2021-04-20,1658.231
2021-04-19,1658.231
2021-04-18,1658.231
2021-04-17,1499.591
2021-04-16,1658.231
2021-04-15,1658.231
2021-04-14,1658.231
2021-04-13,1658.231
2021-04-12,1658.231
2021-04-11,1658.231
2021-04-10,1658.231
2021-04-09,1658.231
2021-04-08,1592.118
2021-04-07,1658.231
2021-04-06,1658.231
2021-04-05,1658.231
2021-04-04,1658.231
2021-04-03,1658.231
2021-04-02,1658.231
2021-04-01,1658.231
2021-03-31,1658.231
2021-03-30,1658.231
2021-03-29,1658.231
2021-03-28,1658.231
2021-03-27,1658.231
2021-03-26,1658.231
2021-03-25,1658.231
2021-03-24,1658.231
2021-03-23,1658.231
2021-03-22,1583.696
2021-03-21,1658.231
2021-03-20,1658.231
2021-03-19,1658.231
2021-03-18,1658.231
2021-03-17,1658.231
2021-03-16,1658.231
2021-03-15,1658.231
2021-03-14,1658.231
2021-03-13,1658.231
2021-03-12,1658.231
2021-03-11,1658.231
2021-03-10,1468.039
2021-03-09,1658.231
2021-03-08,1658.231
2021-03-07,1658.231
2021-03-06,1658.231
2021-03-05,1658.231
2021-03-04,1658.231
2021-03-03,1658.231
2021-03-02,1658.231
2021-03-01,1658.231
2021-02-28,1658.231
2021-02-27,1658.231
2021-02-26,1658.231
2021-02-25,1658.231
2021-02-24,1658.231
2021-02-23,1658.231
2021-02-22,1420.074
2021-02-21,1658.231
2021-02-20,1652.231
2021-02-19,1658.231
2021-02-18,1652.231
2021-02-17,1652.231
2021-02-16,1652.231
2021-02-15,1514.849
2021-02-14,1652.231
2021-02-13,1652.231
2021-02-12,1652.231
2021-02-11,1652.231
2021-02-10,1652.231
2021-02-09,1652.231
2021-02-08,1652.231
2021-02-07,1652.231
2021-02-06,1652.231
2021-02-05,1652.231
2021-02-04,1652.231
2021-02-03,1652.231
2021-02-02,1652.231
2021-02-01,1652.231
2021-01-31,1652.231
2021-01-30,1652.231
2021-01-29,1652.231
2021-01-28,1652.231
2021-01-27,1652.231
2021-01-26,1652.231
2021-01-25,1652.231
2021-01-24,1652.231
2021-01-23,1652.231
2021-01-22,1652.231
2021-01-21,1652.231
2021-01-20,1652.231
2021-01-19,1652.231
2021-01-18,1652.231
2021-01-17,1652.231
2021-01-16,1652.231
2021-01-15,1652.231
2021-01-14,1652.231
2021-01-13,1652.231
2021-01-12,1652.231
2021-01-11,1652.231
2021-01-10,1652.231
2021-01-09,1652.231
2021-01-08,1652.231
2021-01-07,1652.231
2021-01-06,1652.231
2021-01-05,1652.231
2021-01-04,1652.231
2021-01-03,1652.231
2021-01-02,1652.231
2021-01-01,1652.231
2020-12-31,1652.231
2020-12-30,1652.231
2020-12-29,1652.231
2020-12-28,1652.231
2020-12-27,1652.231
2020-12-26,1652.231
2020-12-25,1652.231
2020-12-24,1652.231
2020-12-23,1652.231
2020-12-22,1652.231
2020-12-21,1652.231
2020-12-20,1652.231
2020-12-19,1652.231
2020-12-18,1652.231
2020-12-17,1652.231
2020-12-16,1652.231
2020-12-15,1652.231
2020-12-14,1652.231
2020-12-13,1652.231
2020-12-12,1652.231
2020-12-11,1652.231
2020-12-10,1652.231
2020-12-09,1652.231
2020-12-08,1652.231
2020-12-07,1652.231
2020-12-06,1652.231
2020-12-05,1652.231
2020-12-04,1652.231
2020-12-03,1652.231
2020-12-02,1652.231
2020-12-01,1652.231
2020-11-30,1627.447
2020-11-29,1652.231
2020-11-28,1652.231
2020-11-27,1652.231
2020-11-26,1652.231
2020-11-25,1652.231
2020-11-24,1652.231
2020-11-23,1652.231
2020-11-22,1652.231
2020-11-21,1652.231
2020-11-20,1652.231
2020-11-19,1652.231
2020-11-18,1652.231
2020-11-17,1479.042
2020-11-16,1652.231
2020-11-15,1652.231
2020-11-14,1652.231
2020-11-13,1652.231
2020-11-12,1652.231
2020-11-11,1652.231
2020-11-10,1652.231
2020-11-09,1652.231
2020-11-08,1652.231
2020-11-07,1652.231
2020-11-06,1652.231
2020-11-05,1652.231
2020-11-04,1652.231
2020-11-03,1652.231
2020-11-02,1652.231
2020-11-01,1652.231
2020-10-31,1652.231
2020-10-30,1652.231
2020-10-29,1652.231
2020-10-28,1652.231
2020-10-27,1652.231
2020-10-26,1652.231
2020-10-25,1652.231
2020-10-24,1652.231
2020-10-23,1652.231
2020-10-22,1652.231
2020-10-21,1652.231
2020-10-20,1652.231
2020-10-19,1652.231
2020-10-18,1652.231
2020-10-17,1652.231
2020-10-16,1652.231
2020-10-15,1652.231
2020-10-14,1652.231
2020-10-13,1652.231
2020-10-12,1652.231
2020-10-11,1652.231
2020-10-10,1652.231
2020-10-09,1652.231
2020-10-08,1652.231
2020-10-07,1652.231
2020-10-06,1652.231
2020-10-05,1652.231
2020-10-04,1652.231
2020-10-03,1652.231
2020-10-02,1652.231
2020-10-01,1652.231
2020-09-30,1652.231
2020-09-29,1652.231
2020-09-28,1652.231
2020-09-27,1652.231
2020-09-26,1652.231
2020-09-25,1652.231
2020-09-24,1652.231
2020-09-23,1652.231
2020-09-22,1652.231
2020-09-21,1652.231
2020-09-20,1652.231
2020-09-19,1652.231
2020-09-18,1652.231
2020-09-17,1652.231
2020-09-16,1652.231
2020-09-15,1652.231
2020-09-14,1652.231
2020-09-13,1652.231
2020-09-12,1652.231
2020-09-11,1534.121
2020-09-10,1652.231
2020-09-09,1404.759
2020-09-08,1706.23
2020-09-07,1706.23
2020-09-06,1706.23
2020-09-05,1706.23
2020-09-04,1706.23
2020-09-03,1706.23
2020-09-02,1706.23
2020-09-01,1706.23
2020-08-31,1706.23
2020-08-30,1706.23
2020-08-29,1706.23
2020-08-28,1706.23
2020-08-27,1706.23
2020-08-26,1706.23
2020-08-25,1706.23
2020-08-24,1706.23
2020-08-23,1706.23
2020-08-22,1706.23
2020-08-21,1706.23
2020-08-20,1706.23
2020-08-19,1706.23
2020-08-18,1706.23
2020-08-17,1706.23
2020-08-16,1706.23
2020-08-15,1706.23
2020-08-14,1706.23
2020-08-13,1706.23
2020-08-12,1706.23
2020-08-11,1706.23
2020-08-10,1706.23
2020-08-09,1706.23
2020-08-08,1706.23
2020-08-07,1706.23
2020-08-06,1706.23
2020-08-05,1706.23
2020-08-04,1706.23
2020-08-03,1706.23
2020-08-02,1706.23
2020-08-01,1706.23
2020-07-31,1706.23
2020-07-30,1706.23
2020-07-29,1706.23
2020-07-28,1706.23
2020-07-27,1706.23
2020-07-26,1706.23
2020-07-25,1706.23
2020-07-24,1706.23
2020-07-23,1706.23
2020-07-22,1706.23
2020-07-21,1582.094
2020-07-20,1706.23
2020-07-19,1706.23
2020-07-18,1706.23
2020-07-17,1706.23
2020-07-16,1706.23
2020-07-15,1706.23
2020-07-14,1706.23
2020-07-13,1706.23
2020-07-12,1706.23
2020-07-11,1706.23
2020-07-10,1706.23
2020-07-09,1706.23
2020-07-08,1706.23
2020-07-07,1706.23
2020-07-06,1706.23
2020-07-05,1706.23
2020-07-04,1706.23
2020-07-03,1706.23
2020-07-02,1706.23
2020-07-01,1706.23
2020-06-30,1706.23
2020-06-29,1706.23
2020-06-28,1706.23
2020-06-27,1706.23
2020-06-26,1706.23
2020-06-25,1706.23
2020-06-24,1706.23
2020-06-23,1706.23
2020-06-22,1706.23
2020-06-21,1706.23
2020-06-20,1706.23
2020-06-19,1706.23
2020-06-18,1706.23
2020-06-17,1706.23
2020-06-16,1706.23
2020-06-15,1706.23
2020-06-14,1706.23
2020-06-13,1706.23
2020-06-12,1706.23
2020-06-11,1706.23
2020-06-10,1706.23
2020-06-09,1706.23
2020-06-08,1706.23
2020-06-07,1706.23
2020-06-06,1706.23
2020-06-05,1706.23
2020-06-04,1706.23
2020-06-03,1633.198
2020-06-02,1706.23
2020-06-01,1706.23
2020-05-31,1706.23
2020-05-30,1706.23
2020-05-29,1706.23
2020-05-28,1706.23
2020-05-27,1706.23
2020-05-26,1706.23
2020-05-25,1706.23
2020-05-24,1706.23
2020-05-23,1711.23
2020-05-22,1711.23
2020-05-21,1711.23
2020-05-20,1711.23
2020-05-19,1711.23
2020-05-18,1711.23
2020-05-17,1711.23
2020-05-16,1711.23
2020-05-15,1711.23
2020-05-14,1612.736
2020-05-13,1711.23
2020-05-12,1711.23
2020-05-11,1711.23
2020-05-10,1711.23
2020-05-09,1711.23
2020-05-08,1711.23
2020-05-07,1711.23
2020-05-06,1711.23
2020-05-05,1711.23
2020-05-04,1711.23
2020-05-03,1711.23
2020-05-02,1711.23
2020-05-01,1711.23
2020-04-30,1711.23
2020-04-29,1711.23
2020-04-28,1711.23
2020-04-27,1711.23
2020-04-26,1711.23
2020-04-25,1711.23
2020-04-24,1711.23
2020-04-23,1711.23
2020-04-22,1711.23
2020-04-21,1711.23
2020-04-20,1711.23
2020-04-19,1711.23
2020-04-18,1711.23
2020-04-17,1711.23
2020-04-16,1711.23
2020-04-15,1711.23
2020-04-14,1711.23
2020-04-13,1711.23
2020-04-12,1711.23
2020-04-11,1711.23
2020-04-10,1711.23
2020-04-09,1711.23
2020-04-08,1711.23
2020-04-07,1711.23
2020-04-06,1711.23
2020-04-05,1663.052
2020-04-04,1711.23
2020-04-03,1711.23
2020-04-02,1711.23
2020-04-01,1711.23
2020-03-31,1711.23
2020-03-30,1711.23
2020-03-29,1711.23
2020-03-28,1711.23
2020-03-27,1711.23
2020-03-26,1711.23
2020-03-25,1711.23
2020-03-24,1711.23
2020-03-23,1711.23
2020-03-22,1711.23
2020-03-21,1711.23
2020-03-20,1711.23
2020-03-19,1711.23
2020-03-18,1711.23
2020-03-17,1711.23
2020-03-16,1711.23
2020-03-15,1711.23
2020-03-14,1711.23
2020-03-13,1711.23
2020-03-12,1711.23
2020-03-11,1711.23
2020-03-10,1711.23
2020-03-09,1711.23
2020-03-08,1711.23
2020-03-07,1711.23
2020-03-06,1711.23
2020-03-05,1711.23
2020-03-04,1711.23
2020-03-03,1711.23
2020-03-02,1711.23
2020-03-01,1711.23
2020-02-29,1711.23
2020-02-28,1711.23
2020-02-27,1526.858
2020-02-26,1711.23
2020-02-25,1711.23
2020-02-24,1711.23
2020-02-23,1711.23
2020-02-22,1711.23
2020-02-21,1711.23
2020-02-20,1711.23
2020-02-19,1711.23
2020-02-18,1711.23
2020-02-17,1711.23
2020-02-16,1711.23
2020-02-15,1711.23
2020-02-14,1711.23
2020-02-13,1711.23
2020-02-12,1593.178
2020-02-11,1711.21
2020-02-10,1711.21
2020-02-09,1473.228
2020-02-08,1711.21
2020-02-07,1711.21
2020-02-06,1711.21
2020-02-05,1711.21
2020-02-04,1711.21
2020-02-03,1711.21
2020-02-02,1711.21
2020-02-01,1711.21
2020-01-31,1711.21
2020-01-30,1711.21
2020-01-29,1711.21
2020-01-28,1711.21
2020-01-27,1677.979
2020-01-26,1711.21
2020-01-25,1711.21
2020-01-24,1711.21
2020-01-23,1711.21
2020-01-22,1711.21
2020-01-21,1711.21
2020-01-20,1711.21
2020-01-19,1711.21
2020-01-18,1711.21
2020-01-17,1711.21
2020-01-16,1711.21
2020-01-15,1708.211
2020-01-14,1708.211
2020-01-13,1708.211
2020-01-12,1708.211
2020-01-11,1708.211
2020-01-10,1708.211
2020-01-09,1708.211
2020-01-08,1708.211
2020-01-07,1708.211
2020-01-06,1712.211
2020-01-05,1712.211
2020-01-04,1712.211
2020-01-03,1712.211
2020-01-02,1712.211
2020-01-01,1712.211
2019-12-31,1712.211
2019-12-30,1712.211
